"","adm0_a3","adjusted_year","annual_temp_mean","anom_ref","temp_anomaly"
"48","ARG",2001,13.9434272448222,14.3839937263065,-0.440566481484307
"49","ARG",2002,14.4982626835505,14.3839937263065,0.114268957244025
"50","ARG",2003,14.4576300779978,14.3839937263065,0.0736363516913521
"51","ARG",2004,14.4078348080317,14.3839937263065,0.0238410817252266
"52","ARG",2005,14.2796917359034,14.3839937263065,-0.104301990403069
"53","ARG",2006,14.3697274923325,14.3839937263065,-0.0142662339740323
"54","ARG",2007,14.0016088883082,14.3839937263065,-0.382384837998284
"55","ARG",2008,15.195635676384,14.3839937263065,0.811641950077481
"56","ARG",2009,14.3587920665741,14.3839937263065,-0.0252016597323941
"57","ARG",2010,14.1352545420329,14.3839937263065,-0.248739184273614
"58","ARG",2011,14.7385551134745,14.3839937263065,0.354561387168037
"59","ARG",2012,14.8438688516617,14.3839937263065,0.459875125355191
"60","ARG",2013,14.4255896011988,14.3839937263065,0.0415958748923408
"61","ARG",2014,15.2571543852488,14.3839937263065,0.873160658942329
"62","ARG",2015,14.176494439443,14.3839937263065,-0.207499286863538
"63","ARG",2016,14.6521992286046,14.3839937263065,0.268205502298144
"64","ARG",2017,14.9393457174301,14.3839937263065,0.555351991123624
"65","ARG",2018,14.5327485799789,14.3839937263065,0.148754853672452
"66","ARG",2019,14.9106547832489,14.3839937263065,0.526661056942411
"67","ARG",2020,14.6763591766357,14.3839937263065,0.292365450329251
"68","ARG",2021,14.6339368422826,14.3839937263065,0.249943115976123
"69","ARG",2022,15.3347176710765,14.3839937263065,0.950723944769965
"70","ARG",2023,14.9242597818375,14.3839937263065,0.540266055530973
"71","ARG",2024,14.0411914984385,14.3839937263065,-0.342802227867974
"72","ATG",1990,25.9117833773295,26.185201883316,-0.27341850598653
"73","ATG",1991,25.8120412826538,26.185201883316,-0.373160600662231
"74","ATG",1992,25.9148863156637,26.185201883316,-0.270315567652386
"75","ATG",1993,25.9372928937276,26.185201883316,-0.247908989588421
"76","ATG",1994,25.7609264055888,26.185201883316,-0.424275477727253
"77","ATG",1995,26.2342669169108,26.185201883316,0.0490650335947684
"78","ATG",1996,25.8465429941813,26.185201883316,-0.338658889134724
"79","ATG",1997,26.1846214930216,26.185201883316,-0.000580390294391719
"80","ATG",1998,26.5666948954264,26.185201883316,0.381493012110393
"81","ATG",1999,26.0766433080037,26.185201883316,-0.108558575312298
"82","ATG",2000,25.8819082578023,26.185201883316,-0.303293625513714
"83","ATG",2001,26.1489175160726,26.185201883316,-0.0362843672434501
"84","ATG",2002,26.2344811757406,26.185201883316,0.0492792924245187
"85","ATG",2003,26.3075927098592,26.185201883316,0.122390826543171
"86","ATG",2004,26.1201039950053,26.185201883316,-0.0650978883107491
"87","ATG",2005,26.5587848027547,26.185201883316,0.373582919438679
"88","ATG",2006,26.3247108459473,26.185201883316,0.139508962631226
"89","ATG",2007,26.320698261261,26.185201883316,0.135496377944946
"90","ATG",2008,25.8966031074524,26.185201883316,-0.288598775863647
"91","ATG",2009,26.1036502520243,26.185201883316,-0.0815516312917062
"92","ATG",2010,26.7645360628764,26.185201883316,0.579334179560345
"93","ATG",2011,26.2253888448079,26.185201883316,0.0401869614919015
"94","ATG",2012,26.2635162671407,26.185201883316,0.0783143838246652
"95","ATG",2013,26.139918645223,26.185201883316,-0.0452832380930595
"96","ATG",2014,26.0929910341899,26.185201883316,-0.0922108491261788
"97","ATG",2015,26.3021647135417,26.185201883316,0.116962830225628
"98","ATG",2016,26.4201091130575,26.185201883316,0.234907229741413
"99","ATG",2017,26.2975576718648,26.185201883316,0.112355788548786
"100","ATG",2018,26.0245243708293,26.185201883316,-0.160677512486775
"101","ATG",2019,26.3135261535645,26.185201883316,0.128324270248413
"102","ATG",2020,26.4804561932882,26.185201883316,0.295254309972126
"103","ATG",2021,26.2930437723796,26.185201883316,0.107841889063518
"104","ATG",2022,26.1908996899923,26.185201883316,0.00569780667622766
"105","ATG",2023,26.7157128651937,26.185201883316,0.530510981877644
"106","ATG",2024,27.2001387278239,26.185201883316,1.01493684450785
"107","AUS",1989,22.7782411575317,21.9634907245636,0.81475043296814
"108","AUS",1990,22.2138553460439,21.9634907245636,0.250364621480305
"109","AUS",1991,21.9458526770274,21.9634907245636,-0.017638047536213
"110","AUS",1992,21.4764968554179,21.9634907245636,-0.48699386914571
"111","AUS",1993,21.6872883637746,21.9634907245636,-0.276202360788982
"112","AUS",1994,21.547873655955,21.9634907245636,-0.415617068608601
"113","AUS",1995,21.9925621350606,21.9634907245636,0.0290714104970284
"114","AUS",1996,21.7338924407959,21.9634907245636,-0.2295982837677
"115","AUS",1997,22.2295323212941,21.9634907245636,0.266041596730549
"116","AUS",1998,21.8634866873423,21.9634907245636,-0.100004037221272
"117","AUS",1999,21.0095166365306,21.9634907245636,-0.953974088033039
"118","AUS",2000,21.5297247568766,21.9634907245636,-0.43376596768697
"119","AUS",2001,21.493470509847,21.9634907245636,-0.470020214716595
"120","AUS",2002,22.2023998101552,21.9634907245636,0.238909085591633
"121","AUS",2003,21.9616010189056,21.9634907245636,-0.00188970565795898
"122","AUS",2004,22.3192635377248,21.9634907245636,0.355772813161213
"123","AUS",2005,21.7916683355967,21.9634907245636,-0.171822388966877
"124","AUS",2006,22.2155311107635,21.9634907245636,0.252040386199951
"125","AUS",2007,22.0333326657613,21.9634907245636,0.069841941197712
"126","AUS",2008,21.8542045752207,21.9634907245636,-0.109286149342854
"127","AUS",2009,22.3741451104482,21.9634907245636,0.410654385884602
"128","AUS",2010,20.8945737679799,21.9634907245636,-1.06891695658366
"129","AUS",2011,21.2920723756154,21.9634907245636,-0.671418348948162
"130","AUS",2012,22.3421506086985,21.9634907245636,0.37865988413493
"131","AUS",2013,22.5856839815776,21.9634907245636,0.622193257013958
"132","AUS",2014,22.2779153982798,21.9634907245636,0.314424673716228
"133","AUS",2015,22.7073749701182,21.9634907245636,0.743884245554607
"134","AUS",2016,21.8076346715291,21.9634907245636,-0.155856053034466
"135","AUS",2017,22.4710651238759,21.9634907245636,0.507574399312336
"136","AUS",2018,22.6551906267802,21.9634907245636,0.691699902216595
"137","AUS",2019,22.5844251314799,21.9634907245636,0.620934406916302
"138","AUS",2020,22.024791876475,21.9634907245636,0.0613011519114188
"139","AUS",2021,22.1589709122976,21.9634907245636,0.195480187733967
"140","AUS",2022,21.299059232076,21.9634907245636,-0.664431492487591
"141","AUS",2023,22.5582711696625,21.9634907245636,0.594780445098877
"142","AUS",2024,22.2183257738749,21.9634907245636,0.254835049311321
"143","BGD",1990,24.9055565198263,25.3287205590142,-0.423164039187963
"144","BGD",1991,24.9533567428589,25.3287205590142,-0.375363816155328
"145","BGD",1992,25.0016048749288,25.3287205590142,-0.327115684085424
"146","BGD",1993,24.7931118011475,25.3287205590142,-0.535608757866754
"147","BGD",1994,25.1606629689534,25.3287205590142,-0.168057590060766
"148","BGD",1995,25.3212521870931,25.3287205590142,-0.00746837192111727
"149","BGD",1996,25.2741611798604,25.3287205590142,-0.0545593791537833
"150","BGD",1997,24.7119172414144,25.3287205590142,-0.616803317599828
"151","BGD",1998,25.2850542068481,25.3287205590142,-0.0436663521660705
"152","BGD",1999,25.4900105794271,25.3287205590142,0.161290020412867
"153","BGD",2000,24.9414388338725,25.3287205590142,-0.387281725141737
"154","BGD",2001,25.1622894605001,25.3287205590142,-0.166431098514135
"155","BGD",2002,25.155241171519,25.3287205590142,-0.173479387495252
"156","BGD",2003,25.1350774765015,25.3287205590142,-0.19364308251275
"157","BGD",2004,25.2553685506185,25.3287205590142,-0.0733520083957266
"158","BGD",2005,25.580800374349,25.3287205590142,0.252079815334742
"159","BGD",2006,25.7614151636759,25.3287205590142,0.43269460466173
"160","BGD",2007,25.2348028818766,25.3287205590142,-0.0939176771375863
"161","BGD",2008,25.3924592336019,25.3287205590142,0.0637386745876718
"162","BGD",2009,25.9181009928385,25.3287205590142,0.589380433824328
"163","BGD",2010,25.9601772626241,25.3287205590142,0.631456703609889
"164","BGD",2011,25.2066416740417,25.3287205590142,-0.122078884972467
"165","BGD",2012,25.2867840131124,25.3287205590142,-0.0419365459018302
"166","BGD",2013,25.2690517107646,25.3287205590142,-0.0596688482496468
"167","BGD",2014,25.4142816861471,25.3287205590142,0.0855611271328378
"168","BGD",2015,25.4129789670308,25.3287205590142,0.0842584080166269
"169","BGD",2016,25.8758306503296,25.3287205590142,0.547110091315375
"170","BGD",2017,25.5318075815837,25.3287205590142,0.203087022569445
"171","BGD",2018,25.302433013916,25.3287205590142,-0.0262875450981994
"172","BGD",2019,25.7214934031169,25.3287205590142,0.392772844102648
"173","BGD",2020,25.3520108858744,25.3287205590142,0.0232903268602165
"174","BGD",2021,25.8002971013387,25.3287205590142,0.471576542324488
"175","BGD",2022,25.7560200691223,25.3287205590142,0.427299510108099
"176","BGD",2023,26.0705227851868,25.3287205590142,0.741802226172553
"177","BGD",2024,25.9671578407288,25.3287205590142,0.638437281714545
"178","BHS",1990,25.4369152386983,25.3408363183339,0.096078920364377
"179","BHS",1991,25.3688592910767,25.3408363183339,0.0280229727427148
"180","BHS",1992,24.9617425600688,25.3408363183339,-0.379093758265178
"181","BHS",1993,25.1799489657084,25.3408363183339,-0.160887352625529
"182","BHS",1994,25.5043158531189,25.3408363183339,0.163479534784951
"183","BHS",1995,25.2197793324788,25.3408363183339,-0.121056985855105
"184","BHS",1996,24.7307378451029,25.3408363183339,-0.610098473230998
"185","BHS",1997,25.4258111317952,25.3408363183339,0.0849748134613009
"186","BHS",1998,25.5884485244751,25.3408363183339,0.247612206141152
"187","BHS",1999,25.0474330584208,25.3408363183339,-0.293403259913127
"188","BHS",2000,24.8903385798136,25.3408363183339,-0.450497738520305
"189","BHS",2001,25.1094059944153,25.3408363183339,-0.231430323918662
"190","BHS",2002,25.4971594810486,25.3408363183339,0.156323162714639
"191","BHS",2003,25.5119659105937,25.3408363183339,0.171129592259724
"192","BHS",2004,25.0163427988688,25.3408363183339,-0.324493519465129
"193","BHS",2005,25.1240927378337,25.3408363183339,-0.216743580500285
"194","BHS",2006,25.1295256614685,25.3408363183339,-0.211310656865439
"195","BHS",2007,25.4042158126831,25.3408363183339,0.0633794943491601
"196","BHS",2008,25.3034593264262,25.3408363183339,-0.037376991907756
"197","BHS",2009,25.15478626887,25.3408363183339,-0.186050049463908
"198","BHS",2010,24.8203166325887,25.3408363183339,-0.520519685745242
"199","BHS",2011,25.3290905952454,25.3408363183339,-0.011745723088584
"200","BHS",2012,25.1418423652649,25.3408363183339,-0.198993953069053
"201","BHS",2013,25.3828681310018,25.3408363183339,0.0420318126678438
"202","BHS",2014,25.626927057902,25.3408363183339,0.286090739568074
"203","BHS",2015,25.9228119850159,25.3408363183339,0.581975666681924
"204","BHS",2016,25.7018783887227,25.3408363183339,0.361042070388791
"205","BHS",2017,25.6161913871765,25.3408363183339,0.275355068842568
"206","BHS",2018,25.5682209332784,25.3408363183339,0.227384614944455
"207","BHS",2019,25.9854168891907,25.3408363183339,0.644580570856728
"208","BHS",2020,25.9611560503642,25.3408363183339,0.620319732030232
"209","BHS",2021,25.7512453397115,25.3408363183339,0.410409021377561
"210","BHS",2022,25.85942029953,25.3408363183339,0.518583981196084
"211","BHS",2023,26.2007203102112,25.3408363183339,0.859883991877236
"212","BHS",2024,25.9642095565796,25.3408363183339,0.623373238245645
"213","BLZ",1990,25.0138743718465,25.5445774979062,-0.530703126059638
"214","BLZ",1991,25.2646414438883,25.5445774979062,-0.279936054017806
"215","BLZ",1992,24.9847510655721,25.5445774979062,-0.559826432334052
"216","BLZ",1993,25.0766437848409,25.5445774979062,-0.467933713065253
"217","BLZ",1994,25.3245530128479,25.5445774979062,-0.220024485058254
"218","BLZ",1995,25.5578358968099,25.5445774979062,0.0132583989037407
"219","BLZ",1996,24.8977053960164,25.5445774979062,-0.646872101889716
"220","BLZ",1997,25.5729064941406,25.5445774979062,0.028328996234471
"221","BLZ",1998,25.7783718109131,25.5445774979062,0.233794313006932
"222","BLZ",1999,24.8124324480693,25.5445774979062,-0.732145049836898
"223","BLZ",2000,24.6972681681315,25.5445774979062,-0.847309329774642
"224","BLZ",2001,25.0196186701457,25.5445774979062,-0.524958827760482
"225","BLZ",2002,25.4293384552002,25.5445774979062,-0.115239042705959
"226","BLZ",2003,25.5833668708801,25.5445774979062,0.038789372973973
"227","BLZ",2004,25.5200357437134,25.5445774979062,-0.024541754192775
"228","BLZ",2005,25.8783329327901,25.5445774979062,0.333755434883965
"229","BLZ",2006,25.3626575469971,25.5445774979062,-0.181919950909084
"230","BLZ",2007,25.5384413401286,25.5445774979062,-0.00613615777757204
"231","BLZ",2008,25.2696040471395,25.5445774979062,-0.274973450766669
"232","BLZ",2009,25.8620618184408,25.5445774979062,0.3174843205346
"233","BLZ",2010,25.6342517534892,25.5445774979062,0.0896742555830237
"234","BLZ",2011,25.7680691083272,25.5445774979062,0.223491610421075
"235","BLZ",2012,25.6116379102071,25.5445774979062,0.0670604123009575
"236","BLZ",2013,25.8122355143229,25.5445774979062,0.267658016416764
"237","BLZ",2014,25.6347567240397,25.5445774979062,0.0901792261335608
"238","BLZ",2015,26.1586203575134,25.5445774979062,0.614042859607274
"239","BLZ",2016,25.9744981129964,25.5445774979062,0.429920615090264
"240","BLZ",2017,25.8568530082703,25.5445774979062,0.31227551036411
"241","BLZ",2018,25.6248339017232,25.5445774979062,0.0802564038170708
"242","BLZ",2019,26.4232934315999,25.5445774979062,0.87871593369378
"243","BLZ",2020,26.4077081680298,25.5445774979062,0.863130670123631
"244","BLZ",2021,26.238535563151,25.5445774979062,0.693958065244889
"245","BLZ",2022,25.9336627324422,25.5445774979062,0.389085234536065
"246","BLZ",2023,26.5787391662598,25.5445774979062,1.03416166835361
"247","BLZ",2024,26.607669989268,25.5445774979062,1.06309249136183
"248","BOL",1989,19.5692722002665,20.1987045314577,-0.629432331191168
"249","BOL",1990,19.7689731915792,20.1987045314577,-0.429731339878508
"250","BOL",1991,19.761813322703,20.1987045314577,-0.436891208754645
"251","BOL",1992,19.1843126614888,20.1987045314577,-1.01439186996884
"252","BOL",1993,19.9008094469706,20.1987045314577,-0.297895084487067
"253","BOL",1994,20.02081823349,20.1987045314577,-0.177886297967699
"254","BOL",1995,19.9801086584727,20.1987045314577,-0.218595872984992
"255","BOL",1996,19.536789894104,20.1987045314577,-0.661914637353686
"256","BOL",1997,20.6096876462301,20.1987045314577,0.410983114772371
"257","BOL",1998,19.6875893274943,20.1987045314577,-0.511115203963385
"258","BOL",1999,19.8063047726949,20.1987045314577,-0.392399758762785
"259","BOL",2000,19.4909845193227,20.1987045314577,-0.707720012134978
"260","BOL",2001,20.3523542086283,20.1987045314577,0.153649677170648
"261","BOL",2002,20.4373270670573,20.1987045314577,0.238622535599603
"262","BOL",2003,19.8613247871399,20.1987045314577,-0.337379744317797
"263","BOL",2004,20.3652270634969,20.1987045314577,0.166522532039217
"264","BOL",2005,19.9314708709717,20.1987045314577,-0.26723366048601
"265","BOL",2006,20.4991323153178,20.1987045314577,0.300427783860101
"266","BOL",2007,19.7327408790588,20.1987045314577,-0.465963652398852
"267","BOL",2008,20.3360050519307,20.1987045314577,0.137300520473055
"268","BOL",2009,20.7429525057475,20.1987045314577,0.544247974289789
"269","BOL",2010,20.3399941126506,20.1987045314577,0.141289581192865
"270","BOL",2011,20.3553806940715,20.1987045314577,0.156676162613763
"271","BOL",2012,20.5939372380575,20.1987045314577,0.395232706599764
"272","BOL",2013,20.0508085886637,20.1987045314577,-0.147895942793951
"273","BOL",2014,20.6612267494202,20.1987045314577,0.462522217962476
"274","BOL",2015,20.8820309638977,20.1987045314577,0.683326432440015
"275","BOL",2016,20.5114521980286,20.1987045314577,0.312747666570875
"276","BOL",2017,20.4480141798655,20.1987045314577,0.249309648407831
"277","BOL",2018,20.5184472401937,20.1987045314577,0.319742708735994
"278","BOL",2019,20.8147705396016,20.1987045314577,0.616066008143953
"279","BOL",2020,20.54732020696,20.1987045314577,0.348615675502352
"280","BOL",2021,20.5398104985555,20.1987045314577,0.34110596709781
"281","BOL",2022,20.4630659421285,20.1987045314577,0.264361410670809
"282","BOL",2023,22.0732237497966,20.1987045314577,1.87451921833886
"283","BOL",2024,21.3284940719604,20.1987045314577,1.12978954050276
"284","BRA",1989,24.5173041025798,24.934215731091,-0.416911628511215
"285","BRA",1990,24.5257123311361,24.934215731091,-0.408503399954903
"286","BRA",1991,24.5954128901164,24.934215731091,-0.338802840974594
"287","BRA",1992,24.3486464818319,24.934215731091,-0.585569249259102
"288","BRA",1993,24.5627031326294,24.934215731091,-0.371512598461575
"289","BRA",1994,24.6740085283915,24.934215731091,-0.260207202699448
"290","BRA",1995,24.630512714386,24.934215731091,-0.303703016704983
"291","BRA",1996,24.4161605834961,24.934215731091,-0.518055147594875
"292","BRA",1997,25.4007285435994,24.934215731091,0.466512812508476
"293","BRA",1998,24.7784120241801,24.934215731091,-0.155803706910874
"294","BRA",1999,24.4675676027934,24.934215731091,-0.466648128297592
"295","BRA",2000,24.4975994427999,24.934215731091,-0.436616288291084
"296","BRA",2001,24.9308398564657,24.934215731091,-0.00337587462531275
"297","BRA",2002,25.1015071868896,24.934215731091,0.167291455798679
"298","BRA",2003,24.7512160936991,24.934215731091,-0.182999637391831
"299","BRA",2004,25.0666670799255,24.934215731091,0.132451348834568
"300","BRA",2005,24.8477484385173,24.934215731091,-0.0864672925737153
"301","BRA",2006,25.0534737904867,24.934215731091,0.119258059395683
"302","BRA",2007,24.7288014094035,24.934215731091,-0.205414321687485
"303","BRA",2008,24.8504627545675,24.934215731091,-0.0837529765235061
"304","BRA",2009,25.3321666717529,24.934215731091,0.397950940661961
"305","BRA",2010,24.8925013542175,24.934215731091,-0.0417143768734398
"306","BRA",2011,24.9151864051819,24.934215731091,-0.0190293259090843
"307","BRA",2012,25.2208813031514,24.934215731091,0.286665572060478
"308","BRA",2013,24.9257637659709,24.934215731091,-0.00845196512010205
"309","BRA",2014,25.1813426017761,24.934215731091,0.247126870685154
"310","BRA",2015,25.85369459788,24.934215731091,0.919478866789078
"311","BRA",2016,25.3036861419678,24.934215731091,0.369470410876804
"312","BRA",2017,25.1589857737223,24.934215731091,0.224770042631363
"313","BRA",2018,25.3187545140584,24.934215731091,0.384538782967461
"314","BRA",2019,25.2114952405294,24.934215731091,0.277279509438408
"315","BRA",2020,25.0095450083415,24.934215731091,0.0753292772505034
"316","BRA",2021,24.86980787913,24.934215731091,-0.0644078519609224
"317","BRA",2022,24.756981531779,24.934215731091,-0.177234199311997
"318","BRA",2023,25.981481552124,24.934215731091,1.04726582103305
"319","BRA",2024,25.8520984649658,24.934215731091,0.917882733874851
"320","BRB",1990,26.1779236793518,26.4405635197957,-0.262639840443928
"321","BRB",1991,26.0041184425354,26.4405635197957,-0.436445077260334
"322","BRB",1992,26.1843846638997,26.4405635197957,-0.256178855895996
"323","BRB",1993,26.2415380477905,26.4405635197957,-0.199025472005207
"324","BRB",1994,25.9867401123047,26.4405635197957,-0.453823407491047
"325","BRB",1995,26.489990234375,26.4405635197957,0.0494267145792655
"326","BRB",1996,26.2777833938599,26.4405635197957,-0.162780125935871
"327","BRB",1997,26.4039532343547,26.4405635197957,-0.0366102854410784
"328","BRB",1998,26.8484687805176,26.4405635197957,0.407905260721844
"329","BRB",1999,26.3547956148783,26.4405635197957,-0.0857679049173967
"330","BRB",2000,26.1202038129171,26.4405635197957,-0.320359706878662
"331","BRB",2001,26.2163637479146,26.4405635197957,-0.224199771881104
"332","BRB",2002,26.3839244842529,26.4405635197957,-0.0566390355428048
"333","BRB",2003,26.4332434336344,26.4405635197957,-0.0073200861612932
"334","BRB",2004,26.4563043912252,26.4405635197957,0.0157408714294434
"335","BRB",2005,26.8567109107971,26.4405635197957,0.416147391001385
